0,state,lat,long,country
2704,TX,27.0175,-99.4455,US
2705,TX,26.8829,-99.3164,US
2706,TX,26.6867,-99.2065,US
2707,TX,26.4116,-99.0967,US
2708,TX,26.3574,-98.8138,US
2709,TX,26.2257,-98.6668,US
2710,TX,26.2343,-98.5474,US
2711,TX,26.1357,-98.3276,US
2712,TX,26.0457,-98.1697,US
2713,TX,26.0518,-97.9143,US
2714,TX,26.005,-97.6643,US
2715,TX,25.8419,-97.402,US
2716,TX,25.9074,-97.3526,US
2717,TX,25.9679,-97.0148,US
2718,TX,26.1789,-97.0697,US
2719,TX,26.8253,-97.2249,US
2720,TX,27.423,-97.0752,US
2721,TX,28.0599,-96.6096,US
2722,TX,28.4228,-95.9285,US
2723,TX,28.7568,-95.3036,US
2724,TX,29.0742,-94.7296,US
2725,TX,29.381,-94.3355,US
2726,TX,29.6021,-93.8205,US
2727,TX,29.8013,-93.9317,US
2728,TX,29.9157,-93.8136,US
2729,TX,30.0489,-93.723,US
2730,TX,30.1214,-93.6996,US
2731,TX,30.2021,-93.7216,US
2732,TX,30.2792,-93.7038,US
2733,TX,30.3278,-93.7628,US
2734,TX,30.3835,-93.7587,US
2735,TX,30.438,-93.701,US
2736,TX,30.5079,-93.7024,US
2737,TX,30.5362,-93.7299,US
2738,TX,30.6296,-93.6694,US
2739,TX,30.7466,-93.609,US
2740,TX,30.8114,-93.5527,US
2741,TX,30.8834,-93.5747,US
2742,TX,30.9376,-93.5307,US
2743,TX,31.0318,-93.5074,US
2744,TX,31.0812,-93.5266,US
2745,TX,31.1787,-93.5335,US
2746,TX,31.167,-93.598,US
2747,TX,31.3055,-93.6832,US
2748,TX,31.383,-93.6708,US
2749,TX,31.4369,-93.6887,US
2750,TX,31.5107,-93.7202,US
2751,TX,31.582,-93.8315,US
2752,TX,31.644,-93.8123,US
2753,TX,31.7188,-93.8232,US
2754,TX,31.7936,-93.8342,US
2755,TX,31.8309,-93.8782,US
2756,TX,31.8869,-93.9221,US
2757,TX,31.9335,-93.9661,US
2758,TX,32.0081,-94.043,US
2759,TX,33.4681,-94.043,US
2760,TX,33.5414,-94.043,US
2761,TX,33.5689,-94.1528,US
2762,TX,33.5872,-94.1968,US
2763,TX,33.5872,-94.2627,US
2764,TX,33.5689,-94.3176,US
2765,TX,33.5597,-94.3945,US
2766,TX,33.578,-94.4275,US
2767,TX,33.6055,-94.4275,US
2768,TX,33.6421,-94.4495,US
2769,TX,33.6329,-94.4879,US
2770,TX,33.6421,-94.5236,US
2771,TX,33.6695,-94.6637,US
2772,TX,33.7061,-94.7461,US
2773,TX,33.7791,-94.8999,US
2774,TX,33.8818,-95.0757,US
2775,TX,33.9251,-95.1526,US
2776,TX,33.9604,-95.2254,US
2777,TX,33.875,-95.2858,US
2778,TX,33.8841,-95.5399,US
2779,TX,33.8887,-95.7568,US
2780,TX,33.8408,-95.842,US
2781,TX,33.8556,-96.0274,US
2782,TX,33.6901,-96.3528,US
2783,TX,33.8442,-96.6179,US
2784,TX,33.8898,-96.5836,US
2785,TX,33.8955,-96.6673,US
2786,TX,33.8179,-96.7538,US
2787,TX,33.8613,-96.8335,US
2788,TX,33.8613,-96.8774,US
2789,TX,33.9388,-96.9159,US
2790,TX,33.7392,-97.0917,US
2791,TX,33.7449,-97.1645,US
2792,TX,33.8978,-97.218,US
2793,TX,33.8225,-97.3746,US
2794,TX,33.8305,-97.4611,US
2795,TX,33.8761,-97.446,US
2796,TX,33.9798,-97.6945,US
2797,TX,33.8476,-97.8648,US
2798,TX,33.8978,-97.9651,US
2799,TX,34.0299,-98.0983,US
2800,TX,34.1141,-98.1752,US
2801,TX,34.1425,-98.3743,US
2802,TX,34.064,-98.4773,US
2803,TX,34.1209,-98.5529,US
2804,TX,34.1232,-98.752,US
2805,TX,34.2095,-98.9539,US
2806,TX,34.2073,-99.0637,US
2807,TX,34.2141,-99.1832,US
2808,TX,34.3593,-99.2505,US
2809,TX,34.4613,-99.3823,US
2810,TX,34.3774,-99.4318,US
2811,TX,34.416,-99.5718,US
2812,TX,34.3706,-99.6158,US
2813,TX,34.4726,-99.8094,US
2814,TX,34.5631,-99.9934,US
2815,TX,36.4975,-100.0017,US
2816,TX,36.5008,-103.0408,US
2817,TX,32.0011,-103.0655,US
2818,TX,32.0023,-106.6168,US
2819,UT,36.9982,-114.0491,US
2820,UT,37.0026,-109.0462,US
2821,UT,40.9986,-109.0503,US
2822,UT,41.0006,-111.0471,US
2823,UT,41.9993,-111.0498,US
2824,UT,41.9901,-114.0395,US
2825,UT,37.0015,-114.0504,US
2826,VA,36.6017,-83.6753,US
2827,VA,36.6519,-83.5613,US
2828,VA,36.6673,-83.4432,US
2829,VA,36.7108,-83.308,US
2830,VA,36.7389,-83.1974,US
2831,VA,36.7433,-83.1363,US
2832,VA,36.8032,-83.1047,US
2833,VA,36.8302,-83.1033,US
2834,VA,36.8544,-83.0704,US
2835,VA,36.8478,-83.0127,US
2836,VA,36.9839,-82.8534,US
2837,VA,37.0086,-82.7971,US
2838,VA,37.0442,-82.736,US
2839,VA,37.2664,-82.3494,US
2840,VA,37.3046,-82.3027,US
2841,VA,37.5054,-82.0136,US
2842,VA,37.538,-81.9681,US
2843,VA,37.5139,-81.9259,US
2844,VA,37.4889,-81.9707,US
2845,VA,37.4563,-81.98,US
2846,VA,37.4389,-81.9374,US
2847,VA,37.3592,-81.9319,US
2848,VA,37.3134,-81.8619,US
2849,VA,37.2872,-81.7987,US
2850,VA,37.2424,-81.7259,US
2851,VA,37.2008,-81.6792,US
2852,VA,37.2083,-81.5549,US
2853,VA,37.2588,-81.4988,US
2854,VA,37.2456,-81.4856,US
2855,VA,37.2742,-81.4367,US
2856,VA,37.3243,-81.3675,US
2857,VA,37.2653,-81.2741,US
2858,VA,37.2719,-81.156,US
2859,VA,37.3025,-80.9802,US
2860,VA,37.3396,-80.8566,US
2861,VA,37.3876,-80.8786,US
2862,VA,37.4247,-80.8511,US
2863,VA,37.3702,-80.7715,US
2864,VA,37.4749,-80.5518,US
2865,VA,37.4792,-80.5133,US
2866,VA,37.4247,-80.4803,US
2867,VA,37.5097,-80.3018,US
2868,VA,37.5359,-80.2798,US
2869,VA,37.538,-80.3293,US
2870,VA,37.6316,-80.2249,US
2871,VA,37.6903,-80.3018,US
2872,VA,37.7251,-80.2551,US
2873,VA,37.7707,-80.2551,US
2874,VA,37.8347,-80.1961,US
2875,VA,37.8749,-80.1508,US
2876,VA,38.0394,-79.9722,US
2877,VA,38.1302,-79.9448,US
2878,VA,38.1972,-79.9063,US
2879,VA,38.2684,-79.7882,US
2880,VA,38.3093,-79.8129,US
2881,VA,38.3589,-79.7662,US
2882,VA,38.3513,-79.7401,US
2883,VA,38.3869,-79.7333,US
2884,VA,38.4321,-79.6893,US
2885,VA,38.4987,-79.6948,US
2886,VA,38.5857,-79.6495,US
2887,VA,38.5492,-79.5328,US
2888,VA,38.4557,-79.4724,US
2889,VA,38.4149,-79.3103,US
2890,VA,38.5138,-79.2087,US
2891,VA,38.6576,-79.1016,US
2892,VA,38.6941,-79.0851,US
2893,VA,38.7112,-79.1016,US
2894,VA,38.7712,-79.0576,US
2895,VA,38.7926,-79.0604,US
2896,VA,38.7926,-79.0247,US
2897,VA,38.8504,-78.9944,US
2898,VA,38.7637,-78.8736,US
2899,VA,38.8857,-78.783,US
2900,VA,38.9327,-78.7198,US
2901,VA,38.9071,-78.7129,US
2902,VA,38.985,-78.6291,US
2903,VA,38.9658,-78.6044,US
2904,VA,39.017,-78.5522,US
2905,VA,39.0384,-78.577,US
2906,VA,39.0938,-78.5083,US
2907,VA,39.1492,-78.4314,US
2908,VA,39.1684,-78.4039,US
2909,VA,39.1939,-78.4314,US
2910,VA,39.347,-78.338,US
2911,VA,39.3853,-78.338,US
2912,VA,39.4659,-78.3469,US
2913,VA,39.2283,-77.9744,US
2914,VA,39.1338,-77.8302,US
2915,VA,39.313,-77.7355,US
2916,VA,39.3213,-77.709,US
2917,VA,39.3043,-77.6218,US
2918,VA,39.3067,-77.5686,US
2919,VA,39.2248,-77.4567,US
2920,VA,39.1543,-77.5226,US
2921,VA,39.1277,-77.5243,US
2922,VA,39.0914,-77.4687,US
2923,VA,39.072,-77.4485,US
2924,VA,39.0634,-77.3427,US
2925,VA,39.0456,-77.2936,US
2926,VA,39.0168,-77.2459,US
2927,VA,38.9829,-77.2445,US
2928,VA,38.968,-77.1834,US
2929,VA,38.925,-77.112,US
2930,VA,38.8798,-77.0464,US
2931,VA,38.7538,-77.0444,US
2932,VA,38.7142,-77.0409,US
2933,VA,38.6635,-77.1312,US
2934,VA,38.6319,-77.1285,US
2935,VA,38.5935,-77.2456,US
2936,VA,38.4547,-77.3094,US
2937,VA,38.3904,-77.3046,US
2938,VA,38.35,-77.2188,US
2939,VA,38.4041,-77.0622,US
2940,VA,38.4256,-77.0265,US
2941,VA,38.3039,-76.9826,US
2942,VA,38.2155,-76.8851,US
2943,VA,38.1745,-76.5926,US
2944,VA,37.9496,-76.2424,US
2945,VA,37.9561,-76.0501,US
2946,VA,37.9474,-75.9416,US
2947,VA,37.9085,-75.9512,US
2948,VA,37.9139,-75.8002,US
2949,VA,37.9539,-75.6931,US
2950,VA,37.9474,-75.6477,US
2951,VA,37.9962,-75.6258,US
2952,VA,38.0091,-75.4596,US
2953,VA,38.0373,-74.9707,US
2954,VA,37.3625,-75.5777,US
2955,VA,36.8994,-75.818,US
2956,VA,36.5516,-75.8043,US
2957,VA,36.5516,-76.1476,US
2958,VA,36.5516,-76.8617,US
2959,VA,36.5516,-76.918,US
2960,VA,36.5438,-76.918,US
2961,VA,36.5505,-77.1803,US
2962,VA,36.5449,-77.5278,US
2963,VA,36.5427,-80.273,US
2964,VA,36.5571,-80.5971,US
2965,VA,36.5626,-80.7248,US
2966,VA,36.5593,-80.8511,US
2967,VA,36.5681,-81.1066,US
2968,VA,36.5813,-81.4746,US
2969,VA,36.5802,-81.5007,US
2970,VA,36.5902,-81.6792,US
2971,VA,36.6122,-81.6476,US
2972,VA,36.6177,-81.9237,US
2973,VA,36.5935,-81.936,US
2974,VA,36.5957,-82.3961,US
2975,VA,36.5935,-82.9344,US
2976,VA,36.5957,-83.2654,US
2977,VA,36.6023,-83.6746,US
2978,VT,45.0104,-73.3427,US
2979,VT,45.0134,-73.1827,US
2980,VT,45.0153,-72.7432,US
2981,VT,45.0134,-72.61,US
2982,VT,45.0075,-72.5551,US
2983,VT,45.009,-72.4562,US
2984,VT,45.0037,-72.3113,US
2985,VT,45.0066,-72.0964,US
2986,VT,45.007,-71.9131,US
2987,VT,45.0138,-71.5636,US
2988,VT,45.0138,-71.5059,US
2989,VT,44.9748,-71.5294,US
2990,VT,44.9123,-71.4949,US
2991,VT,44.8296,-71.5567,US
2992,VT,44.7506,-71.6281,US
2993,VT,44.7077,-71.6061,US
2994,VT,44.6481,-71.5677,US
2995,VT,44.5817,-71.5388,US
2996,VT,44.5533,-71.6006,US
2997,VT,44.5308,-71.5746,US
2998,VT,44.4955,-71.5883,US
2999,VT,44.4504,-71.6556,US
3000,VT,44.4093,-71.7146,US
3001,VT,44.3975,-71.7957,US
3002,VT,44.3563,-71.8163,US
3003,VT,44.3327,-71.8698,US
3004,VT,44.3484,-71.9138,US
3005,VT,44.3386,-71.9865,US
3006,VT,44.3052,-72.0346,US
3007,VT,44.2432,-72.0428,US
3008,VT,44.193,-72.0662,US
3009,VT,44.1349,-72.036,US
3010,VT,44.0698,-72.058,US
3011,VT,44.0017,-72.1101,US
3012,VT,43.9671,-72.0937,US
3013,VT,43.9088,-72.1252,US
3014,VT,43.8682,-72.1733,US
3015,VT,43.7899,-72.1994,US
3016,VT,43.7899,-72.1994,US
3017,VT,43.7384,-72.2392,US
3018,VT,43.7056,-72.301,US
3019,VT,43.6391,-72.3271,US
3020,VT,43.5893,-72.3436,US
3021,VT,43.5814,-72.3793,US
3022,VT,43.5027,-72.3972,US
3023,VT,43.4988,-72.3807,US
3024,VT,43.415,-72.3999,US
3025,VT,43.3601,-72.4123,US
3026,VT,43.3591,-72.3903,US
3027,VT,43.3282,-72.4081,US
3028,VT,43.2762,-72.3999,US
3029,VT,43.2342,-72.437,US
3030,VT,43.1852,-72.4493,US
3031,VT,43.1311,-72.448,US
3032,VT,43.0679,-72.4507,US
3033,VT,43.0067,-72.4438,US
3034,VT,42.9846,-72.4699,US
3035,VT,42.9645,-72.5276,US
3036,VT,42.8951,-72.5331,US
3037,VT,42.8639,-72.5633,US
3038,VT,42.7863,-72.5098,US
3039,VT,42.7652,-72.5166,US
3040,VT,42.7541,-72.4741,US
3041,VT,42.7289,-72.459,US
3042,VT,42.7465,-73.2761,US
3043,VT,42.8025,-73.2912,US
3044,VT,42.8357,-73.285,US
3045,VT,43.0679,-73.2678,US
3046,VT,43.5022,-73.2472,US
3047,VT,43.5615,-73.2561,US
3048,VT,43.5774,-73.2939,US
3049,VT,43.6271,-73.3049,US
3050,VT,43.6271,-73.3557,US
3051,VT,43.5675,-73.3976,US
3052,VT,43.5883,-73.4326,US
3053,VT,43.6351,-73.4285,US
3054,VT,43.6684,-73.4079,US
3055,VT,43.7031,-73.3907,US
3056,VT,43.7701,-73.3516,US
3057,VT,43.8207,-73.3928,US
3058,VT,43.8533,-73.3832,US
3059,VT,43.9033,-73.3969,US
3060,VT,43.9365,-73.4086,US
3061,VT,43.9795,-73.4134,US
3062,VT,44.0427,-73.4381,US
3063,VT,44.1058,-73.4141,US
3064,VT,44.1921,-73.3928,US
3065,VT,44.2393,-73.3427,US
3066,VT,44.2467,-73.3186,US
3067,VT,44.3484,-73.3406,US
3068,VT,44.369,-73.3385,US
3069,VT,44.4328,-73.2946,US
3070,VT,44.5367,-73.3296,US
3071,VT,44.5919,-73.3832,US
3072,VT,44.6569,-73.377,US
3073,VT,44.7477,-73.3681,US
3074,VT,44.7857,-73.3317,US
3075,VT,44.8043,-73.3324,US
3076,VT,44.8398,-73.3818,US
3077,VT,44.904,-73.3564,US
3078,VT,44.9181,-73.3392,US
3079,VT,44.9643,-73.3372,US
3080,VT,44.9799,-73.3537,US
3081,VT,45.0046,-73.3447,US
3082,VT,45.0109,-73.3447,US
3083,VT,45.0104,-73.3426,US
3084,WA,49.0023,-123.3208,US
3085,WA,49.0027,-123.0338,US
3086,WA,49.0018,-122.065,US
3087,WA,48.9973,-121.7491,US
3088,WA,48.9991,-121.5912,US
3089,WA,49.0009,-119.6082,US
3090,WA,49.0005,-118.0378,US
3091,WA,48.9996,-117.0319,US
3092,WA,47.9614,-117.0415,US
3093,WA,46.506,-117.0394,US
3094,WA,46.4274,-117.0394,US
3095,WA,46.3498,-117.0621,US
3096,WA,46.3384,-117.0277,US
3097,WA,46.2848,-116.9879,US
3098,WA,46.2388,-116.9577,US
3099,WA,46.2022,-116.9659,US
3100,WA,46.1722,-116.9254,US
3101,WA,46.1432,-116.9357,US
3102,WA,46.1009,-116.9584,US
3103,WA,46.0785,-116.9762,US
3104,WA,46.0537,-116.9433,US
3105,WA,45.996,-116.9165,US
3106,WA,46.0008,-118.033,US
3107,WA,45.9998,-118.9867,US
3108,WA,45.932,-119.1302,US
3109,WA,45.9278,-119.1708,US
3110,WA,45.9402,-119.2559,US
3111,WA,45.9354,-119.3047,US
3112,WA,45.922,-119.3644,US
3113,WA,45.9172,-119.4386,US
3114,WA,45.9067,-119.4894,US
3115,WA,45.9249,-119.5724,US
3116,WA,45.9196,-119.6013,US
3117,WA,45.8565,-119.67,US
3118,WA,45.8479,-119.8052,US
3119,WA,45.8278,-119.9096,US
3120,WA,45.8245,-119.9652,US
3121,WA,45.7852,-120.071,US
3122,WA,45.7623,-120.1705,US
3123,WA,45.7258,-120.211,US
3124,WA,45.7057,-120.3628,US
3125,WA,45.6951,-120.4829,US
3126,WA,45.7469,-120.5942,US
3127,WA,45.746,-120.634,US
3128,WA,45.7143,-120.6924,US
3129,WA,45.6721,-120.8558,US
3130,WA,45.6409,-120.9142,US
3131,WA,45.6572,-120.9471,US
3132,WA,45.6419,-120.9787,US
3133,WA,45.6529,-121.0645,US
3134,WA,45.6078,-121.1469,US
3135,WA,45.6083,-121.1847,US
3136,WA,45.6721,-121.2177,US
3137,WA,45.7057,-121.3392,US
3138,WA,45.6932,-121.401,US
3139,WA,45.7263,-121.5328,US
3140,WA,45.7091,-121.6145,US
3141,WA,45.6947,-121.7361,US
3142,WA,45.7067,-121.8095,US
3143,WA,45.6452,-121.9338,US
3144,WA,45.6088,-122.0451,US
3145,WA,45.5833,-122.1089,US
3146,WA,45.5838,-122.1426,US
3147,WA,45.566,-122.2009,US
3148,WA,45.5439,-122.2641,US
3149,WA,45.5482,-122.3321,US
3150,WA,45.5756,-122.3795,US
3151,WA,45.5636,-122.4392,US
3152,WA,45.6006,-122.5676,US
3153,WA,45.6236,-122.6891,US
3154,WA,45.6582,-122.7647,US
3155,WA,45.6817,-122.775,US
3156,WA,45.7613,-122.7619,US
3157,WA,45.8106,-122.7962,US
3158,WA,45.8642,-122.7839,US
3159,WA,45.912,-122.8114,US
3160,WA,45.9612,-122.8148,US
3161,WA,46.016,-122.8587,US
3162,WA,46.0604,-122.8848,US
3163,WA,46.0832,-122.9034,US
3164,WA,46.1028,-122.9597,US
3165,WA,46.1556,-123.0579,US
3166,WA,46.1865,-123.121,US
3167,WA,46.1893,-123.1664,US
3168,WA,46.1446,-123.281,US
3169,WA,46.147,-123.3703,US
3170,WA,46.1822,-123.4314,US
3171,WA,46.2293,-123.4287,US
3172,WA,46.2691,-123.4946,US
3173,WA,46.2582,-123.5557,US
3174,WA,46.2573,-123.6209,US
3175,WA,46.2497,-123.6875,US
3176,WA,46.2691,-123.7404,US
3177,WA,46.235,-123.8729,US
3178,WA,46.2383,-123.9292,US
3179,WA,46.2677,-123.9711,US
3180,WA,46.2924,-124.0212,US
3181,WA,46.2653,-124.0329,US
3182,WA,46.2596,-124.2444,US
3183,WA,46.4312,-124.2691,US
3184,WA,46.8386,-124.3529,US
3185,WA,47.1832,-124.438,US
3186,WA,47.4689,-124.5616,US
3187,WA,47.8012,-124.7566,US
3188,WA,48.0423,-124.8679,US
3189,WA,48.2457,-124.8679,US
3190,WA,48.3727,-124.8486,US
3191,WA,48.4984,-124.7539,US
3192,WA,48.4096,-124.4174,US
3193,WA,48.3599,-124.2389,US
3194,WA,48.2964,-124.0116,US
3195,WA,48.2795,-123.9141,US
3196,WA,48.2247,-123.5413,US
3197,WA,48.2539,-123.3998,US
3198,WA,48.2841,-123.2501,US
3199,WA,48.4233,-123.1169,US
3200,WA,48.4533,-123.1609,US
3201,WA,48.5548,-123.222,US
3202,WA,48.5902,-123.2336,US
3203,WA,48.6901,-123.2721,US
3204,WA,48.7675,-123.0084,US
3205,WA,48.8313,-123.0084,US
3206,WA,49.0023,-123.3215,US
3207,WI,42.5116,-90.6303,US
3208,WI,42.4954,-87.0241,US
3209,WI,43.3721,-87.1477,US
3210,WI,43.6838,-87.123,US
3211,WI,44.1694,-86.9911,US
3212,WI,44.4828,-86.8579,US
3213,WI,44.8792,-86.6876,US
3214,WI,45.2343,-86.2523,US
3215,WI,45.4418,-86.7535,US
3216,WI,45.4438,-87.1024,US
3217,WI,45.3531,-87.1724,US
3218,WI,45.2401,-87.3193,US
3219,WI,45.1995,-87.41,US
3220,WI,45.0784,-87.4443,US
3221,WI,45.0987,-87.6379,US
3222,WI,45.2217,-87.6956,US
3223,WI,45.3367,-87.6462,US
3224,WI,45.3869,-87.6956,US
3225,WI,45.3425,-87.8549,US
3226,WI,45.4813,-87.7945,US
3227,WI,45.5679,-87.7945,US
3228,WI,45.6764,-87.7876,US
3229,WI,45.7934,-87.9936,US
3230,WI,45.8077,-88.1145,US
3231,WI,45.8728,-88.0733,US
3232,WI,45.9521,-88.1982,US
3233,WI,46.0122,-88.5498,US
3234,WI,45.997,-88.7036,US
3235,WI,46.038,-88.8451,US
3236,WI,46.1389,-89.0909,US
3237,WI,46.3412,-90.1195,US
3238,WI,46.5664,-90.4147,US
3239,WI,47.2876,-89.9615,US
3240,WI,47.31,-90.6578,US
3241,WI,46.7079,-92.0352,US
3242,WI,46.5928,-92.2948,US
3243,WI,46.0761,-92.2975,US
3244,WI,46.0132,-92.3579,US
3245,WI,45.9769,-92.5227,US
3246,WI,45.8135,-92.7466,US
3247,WI,45.614,-92.8564,US
3248,WI,45.5477,-92.7754,US
3249,WI,45.4293,-92.6587,US
3250,WI,45.3029,-92.7136,US
3251,WI,44.9648,-92.7466,US
3252,WI,44.7877,-92.7686,US
3253,WI,44.653,-92.6422,US
3254,WI,44.5504,-92.3552,US
3255,WI,44.4652,-92.2632,US
3256,WI,44.4024,-92.0654,US
3257,WI,44.258,-91.8745,US
3258,WI,44.06,-91.6383,US
3259,WI,43.9612,-91.4941,US
3260,WI,43.8296,-91.3184,US
3261,WI,43.644,-91.2524,US
3262,WI,43.5167,-91.2305,US
3263,WI,43.3342,-91.2085,US
3264,WI,43.2932,-91.0547,US
3265,WI,43.1651,-91.1865,US
3266,WI,43.0257,-91.1536,US
3267,WI,42.9082,-91.1426,US
3268,WI,42.7692,-91.0547,US
3269,WI,42.6915,-90.791,US
3270,WI,42.634,-90.7031,US
3271,WI,42.5096,-90.6303,US
3272,WV,39.7188,-79.4765,US
3273,WV,39.2057,-79.4806,US
3274,WV,39.4871,-79.0576,US
3275,WV,39.4394,-78.9725,US
3276,WV,39.6438,-78.7747,US
3277,WV,39.5369,-78.6703,US
3278,WV,39.521,-78.5742,US
3279,WV,39.521,-78.4644,US
3280,WV,39.6015,-78.4094,US
3281,WV,39.6395,-78.3517,US
3282,WV,39.6205,-78.2817,US
3283,WV,39.6839,-78.2405,US
3284,WV,39.6935,-78.1732,US
3285,WV,39.5972,-77.8835,US
3286,WV,39.4987,-77.7859,US
3287,WV,39.3279,-77.731,US
3288,WV,39.1279,-77.8271,US
3289,WV,39.4563,-78.3421,US
3290,WV,39.3407,-78.3408,US
3291,WV,39.1918,-78.4341,US
3292,WV,39.1652,-78.4053,US
3293,WV,39.0299,-78.5715,US
3294,WV,39.016,-78.5522,US
3295,WV,38.8846,-78.7843,US
3296,WV,38.7669,-78.8722,US
3297,WV,38.8451,-78.9917,US
3298,WV,38.7102,-79.0974,US
3299,WV,38.6555,-79.1029,US
3300,WV,38.4106,-79.3007,US
3301,WV,38.46,-79.4792,US
3302,WV,38.5342,-79.5314,US
3303,WV,38.5868,-79.6481,US
3304,WV,38.4869,-79.6962,US
3305,WV,38.4213,-79.6989,US
3306,WV,38.3557,-79.769,US
3307,WV,38.2813,-79.7937,US
3308,WV,38.1518,-79.9365,US
3309,WV,38.0232,-79.9818,US
3310,WV,37.8835,-80.137,US
3311,WV,37.7295,-80.2592,US
3312,WV,37.6795,-80.2881,US
3313,WV,37.6295,-80.2194,US
3314,WV,37.5391,-80.3224,US
3315,WV,37.5315,-80.2881,US
3316,WV,37.4988,-80.3032,US
3317,WV,37.4182,-80.4776,US
3318,WV,37.4814,-80.5119,US
3319,WV,37.3691,-80.7715,US
3320,WV,37.4214,-80.8635,US
3321,WV,37.3429,-80.8525,US
3322,WV,37.2872,-81.0516,US
3323,WV,37.2598,-81.2741,US
3324,WV,37.3254,-81.3675,US
3325,WV,37.2019,-81.5543,US
3326,WV,37.1953,-81.6724,US
3327,WV,37.2697,-81.7685,US
3328,WV,37.3003,-81.8701,US
3329,WV,37.3636,-81.9333,US
3330,WV,37.4574,-81.9772,US
3331,WV,37.4912,-82.0308,US
3332,WV,37.6142,-82.1558,US
3333,WV,37.8054,-82.3535,US
3334,WV,38.0481,-82.5513,US
3335,WV,38.1864,-82.6392,US
3336,WV,38.3761,-82.5966,US
3337,WV,38.4106,-82.4854,US
3338,WV,38.4407,-82.3412,US
3339,WV,38.589,-82.2876,US
3340,WV,38.5976,-82.1764,US
3341,WV,38.798,-82.2148,US
3342,WV,39.016,-82.028,US
3343,WV,38.9615,-81.9649,US
3344,WV,38.875,-81.8756,US
3345,WV,38.937,-81.7671,US
3346,WV,39.0117,-81.7657,US
3347,WV,39.08,-81.752,US
3348,WV,39.179,-81.7465,US
3349,WV,39.2642,-81.5872,US
3350,WV,39.3969,-81.4499,US
3351,WV,39.3481,-81.3675,US
3352,WV,39.4012,-81.237,US
3353,WV,39.4691,-81.1093,US
3354,WV,39.5644,-81.0104,US
3355,WV,39.612,-80.9198,US
3356,WV,39.6522,-80.8319,US
3357,WV,39.8054,-80.8072,US
3358,WV,39.8802,-80.7893,US
3359,WV,39.8518,-80.799,US
3360,WV,40.098,-80.7495,US
3361,WV,40.2282,-80.7262,US
3362,WV,40.3926,-80.6918,US
3363,WV,40.591,-80.6451,US
3364,WV,40.6338,-80.5188,US
3365,WV,39.7241,-80.5174,US
3366,WV,39.7209,-79.4778,US
3367,WY,41.0037,-104.0556,US
3368,WY,44.9949,-104.0584,US
3369,WY,44.9998,-111.0539,US
3370,WY,40.9986,-111.0457,US
3371,WY,41.0006,-104.0556,US
